run_id,seed,profile_id,n_steps,n_agents,agreement,agreement_outcome,rounds,u_buyer,u_supplier_avg,u_supplier_min,u_supplier_max,welfare,min_utility,utility_range,pareto_distance,money_left_on_table,welfare_regret,nash_gap,strategy_buyer,strategy_supplier_1,u_supplier_1,strategy_supplier_2,u_supplier_2
4799,19,M1,40,3,0,,2,0.0010802469135802468,0.0008930553554486647,0.0008168218628206024,0.0009692888480767269,0.0028663576244775764,0.0008168218628206024,0.0002634250507596444,1.029831537625471,2.257549394095622,0.9987319334408741,2.257549394095622,GeniusBOABaselineNegotiator,ConcederTBNegotiator,0.0008168218628206024,GeniusBOABaselineNegotiator,0.0009692888480767269
4800,0,M1,40,3,1,"[0, 7, ""slow"", ""premium""]",36,0.6935742592010073,0.509855652358395,0.4915309504494793,0.5281803542673107,1.7132855639177975,0.4915309504494793,0.20204330875152804,0.1490725129208992,0.547130187802302,0.24204847598763837,0.547130187802302,GeniusBOABaselineNegotiator,SmartAspirationNegotiator,0.5281803542673107,BoulwareTBNegotiator,0.4915309504494793
4801,1,M1,40,3,0,,18,0.0010802469135802468,0.0008930553554486647,0.0008168218628206024,0.0009692888480767269,0.0028663576244775764,0.0008168218628206024,0.0002634250507596444,1.029831537625471,2.257549394095622,0.9987319334408741,2.257549394095622,GeniusBOABaselineNegotiator,SmartAspirationNegotiator,0.0008168218628206024,BoulwareTBNegotiator,0.0009692888480767269
4802,2,M1,40,3,0,,9,0.0010802469135802468,0.0008930553554486647,0.0008168218628206024,0.0009692888480767269,0.0028663576244775764,0.0008168218628206024,0.0002634250507596444,1.029831537625471,2.257549394095622,0.9987319334408741,2.257549394095622,GeniusBOABaselineNegotiator,SmartAspirationNegotiator,0.0008168218628206024,BoulwareTBNegotiator,0.0009692888480767269
4803,3,M1,40,3,0,,15,0.0010802469135802468,0.0008930553554486647,0.0008168218628206024,0.0009692888480767269,0.0028663576244775764,0.0008168218628206024,0.0002634250507596444,1.029831537625471,2.257549394095622,0.9987319334408741,2.257549394095622,GeniusBOABaselineNegotiator,SmartAspirationNegotiator,0.0008168218628206024,BoulwareTBNegotiator,0.0009692888480767269
4804,4,M1,40,3,0,,9,0.0010802469135802468,0.0008930553554486647,0.0008168218628206024,0.0009692888480767269,0.0028663576244775764,0.0008168218628206024,0.0002634250507596444,1.029831537625471,2.257549394095622,0.9987319334408741,2.257549394095622,GeniusBOABaselineNegotiator,SmartAspirationNegotiator,0.0008168218628206024,BoulwareTBNegotiator,0.0009692888480767269
4805,5,M1,40,3,0,,26,0.0010802469135802468,0.0008930553554486647,0.0008168218628206024,0.0009692888480767269,0.0028663576244775764,0.0008168218628206024,0.0002634250507596444,1.029831537625471,2.257549394095622,0.9987319334408741,2.257549394095622,GeniusBOABaselineNegotiator,SmartAspirationNegotiator,0.0008168218628206024,BoulwareTBNegotiator,0.0009692888480767269
4806,6,M1,40,3,0,,21,0.0010802469135802468,0.0008930553554486647,0.0008168218628206024,0.0009692888480767269,0.0028663576244775764,0.0008168218628206024,0.0002634250507596444,1.029831537625471,2.257549394095622,0.9987319334408741,2.257549394095622,GeniusBOABaselineNegotiator,SmartAspirationNegotiator,0.0008168218628206024,BoulwareTBNegotiator,0.0009692888480767269
4807,7,M1,40,3,0,,6,0.0010802469135802468,0.0008930553554486647,0.0008168218628206024,0.0009692888480767269,0.0028663576244775764,0.0008168218628206024,0.0002634250507596444,1.029831537625471,2.257549394095622,0.9987319334408741,2.257549394095622,GeniusBOABaselineNegotiator,SmartAspirationNegotiator,0.0008168218628206024,BoulwareTBNegotiator,0.0009692888480767269
4808,8,M1,40,3,0,,7,0.0010802469135802468,0.0008930553554486647,0.0008168218628206024,0.0009692888480767269,0.0028663576244775764,0.0008168218628206024,0.0002634250507596444,1.029831537625471,2.257549394095622,0.9987319334408741,2.257549394095622,GeniusBOABaselineNegotiator,SmartAspirationNegotiator,0.0008168218628206024,BoulwareTBNegotiator,0.0009692888480767269
4809,9,M1,40,3,0,,20,0.0010802469135802468,0.0008930553554486647,0.0008168218628206024,0.0009692888480767269,0.0028663576244775764,0.0008168218628206024,0.0002634250507596444,1.029831537625471,2.257549394095622,0.9987319334408741,2.257549394095622,GeniusBOABaselineNegotiator,SmartAspirationNegotiator,0.0008168218628206024,BoulwareTBNegotiator,0.0009692888480767269
4810,10,M1,40,3,0,,2,0.0010802469135802468,0.0008930553554486647,0.0008168218628206024,0.0009692888480767269,0.0028663576244775764,0.0008168218628206024,0.0002634250507596444,1.029831537625471,2.257549394095622,0.9987319334408741,2.257549394095622,GeniusBOABaselineNegotiator,SmartAspirationNegotiator,0.0008168218628206024,BoulwareTBNegotiator,0.0009692888480767269
4811,11,M1,40,3,1,"[0, 7, ""slow"", ""premium""]",36,0.6935742592010073,0.509855652358395,0.4915309504494793,0.5281803542673107,1.7132855639177975,0.4915309504494793,0.20204330875152804,0.1490725129208992,0.547130187802302,0.24204847598763837,0.547130187802302,GeniusBOABaselineNegotiator,SmartAspirationNegotiator,0.5281803542673107,BoulwareTBNegotiator,0.4915309504494793
4812,12,M1,40,3,1,"[0, 7, ""slow"", ""premium""]",36,0.6935742592010073,0.509855652358395,0.4915309504494793,0.5281803542673107,1.7132855639177975,0.4915309504494793,0.20204330875152804,0.1490725129208992,0.547130187802302,0.24204847598763837,0.547130187802302,GeniusBOABaselineNegotiator,SmartAspirationNegotiator,0.5281803542673107,BoulwareTBNegotiator,0.4915309504494793
4813,13,M1,40,3,0,,9,0.0010802469135802468,0.0008930553554486647,0.0008168218628206024,0.0009692888480767269,0.0028663576244775764,0.0008168218628206024,0.0002634250507596444,1.029831537625471,2.257549394095622,0.9987319334408741,2.257549394095622,GeniusBOABaselineNegotiator,SmartAspirationNegotiator,0.0008168218628206024,BoulwareTBNegotiator,0.0009692888480767269
4814,14,M1,40,3,0,,1,0.0010802469135802468,0.0008930553554486647,0.0008168218628206024,0.0009692888480767269,0.0028663576244775764,0.0008168218628206024,0.0002634250507596444,1.029831537625471,2.257549394095622,0.9987319334408741,2.257549394095622,GeniusBOABaselineNegotiator,SmartAspirationNegotiator,0.0008168218628206024,BoulwareTBNegotiator,0.0009692888480767269
4815,15,M1,40,3,0,,16,0.0010802469135802468,0.0008930553554486647,0.0008168218628206024,0.0009692888480767269,0.0028663576244775764,0.0008168218628206024,0.0002634250507596444,1.029831537625471,2.257549394095622,0.9987319334408741,2.257549394095622,GeniusBOABaselineNegotiator,SmartAspirationNegotiator,0.0008168218628206024,BoulwareTBNegotiator,0.0009692888480767269
4816,16,M1,40,3,0,,0,0.0010802469135802468,0.0008930553554486647,0.0008168218628206024,0.0009692888480767269,0.0028663576244775764,0.0008168218628206024,0.0002634250507596444,1.029831537625471,2.257549394095622,0.9987319334408741,2.257549394095622,GeniusBOABaselineNegotiator,SmartAspirationNegotiator,0.0008168218628206024,BoulwareTBNegotiator,0.0009692888480767269
4817,17,M1,40,3,1,"[0, 7, ""slow"", ""premium""]",36,0.6935742592010073,0.509855652358395,0.4915309504494793,0.5281803542673107,1.7132855639177975,0.4915309504494793,0.20204330875152804,0.1490725129208992,0.547130187802302,0.24204847598763837,0.547130187802302,GeniusBOABaselineNegotiator,SmartAspirationNegotiator,0.5281803542673107,BoulwareTBNegotiator,0.4915309504494793
4818,18,M1,40,3,0,,22,0.0010802469135802468,0.0008930553554486647,0.0008168218628206024,0.0009692888480767269,0.0028663576244775764,0.0008168218628206024,0.0002634250507596444,1.029831537625471,2.257549394095622,0.9987319334408741,2.257549394095622,GeniusBOABaselineNegotiator,SmartAspirationNegotiator,0.0008168218628206024,BoulwareTBNegotiator,0.0009692888480767269
4819,19,M1,40,3,0,,2,0.0010802469135802468,0.0008930553554486647,0.0008168218628206024,0.0009692888480767269,0.0028663576244775764,0.0008168218628206024,0.0002634250507596444,1.029831537625471,2.257549394095622,0.9987319334408741,2.257549394095622,GeniusBOABaselineNegotiator,SmartAspirationNegotiator,0.0008168218628206024,BoulwareTBNegotiator,0.0009692888480767269
4820,0,M1,40,3,1,"[7, 7, ""fast"", ""premium""]",31,0.7009816666084148,0.6700129534188926,0.5701207359664309,0.7699051708713543,2.0410075734462003,0.5701207359664309,0.19978443490492348,0.031101866262902608,0.21940817827389925,0.09706540847936362,0.21940817827389925,GeniusBOABaselineNegotiator,SmartAspirationNegotiator,0.7699051708713543,LinearTBNegotiator,0.5701207359664309
4821,1,M1,40,3,0,,18,0.0010802469135802468,0.0008930553554486647,0.0008168218628206024,0.0009692888480767269,0.0028663576244775764,0.0008168218628206024,0.0002634250507596444,1.029831537625471,2.257549394095622,0.9987319334408741,2.257549394095622,GeniusBOABaselineNegotiator,SmartAspirationNegotiator,0.0008168218628206024,LinearTBNegotiator,0.0009692888480767269
4822,2,M1,40,3,0,,9,0.0010802469135802468,0.0008930553554486647,0.0008168218628206024,0.0009692888480767269,0.0028663576244775764,0.0008168218628206024,0.0002634250507596444,1.029831537625471,2.257549394095622,0.9987319334408741,2.257549394095622,GeniusBOABaselineNegotiator,SmartAspirationNegotiator,0.0008168218628206024,LinearTBNegotiator,0.0009692888480767269
4823,3,M1,40,3,0,,15,0.0010802469135802468,0.0008930553554486647,0.0008168218628206024,0.0009692888480767269,0.0028663576244775764,0.0008168218628206024,0.0002634250507596444,1.029831537625471,2.257549394095622,0.9987319334408741,2.257549394095622,GeniusBOABaselineNegotiator,SmartAspirationNegotiator,0.0008168218628206024,LinearTBNegotiator,0.0009692888480767269
4824,4,M1,40,3,0,,9,0.0010802469135802468,0.0008930553554486647,0.0008168218628206024,0.0009692888480767269,0.0028663576244775764,0.0008168218628206024,0.0002634250507596444,1.029831537625471,2.257549394095622,0.9987319334408741,2.257549394095622,GeniusBOABaselineNegotiator,SmartAspirationNegotiator,0.0008168218628206024,LinearTBNegotiator,0.0009692888480767269
4825,5,M1,40,3,0,,26,0.0010802469135802468,0.0008930553554486647,0.0008168218628206024,0.0009692888480767269,0.0028663576244775764,0.0008168218628206024,0.0002634250507596444,1.029831537625471,2.257549394095622,0.9987319334408741,2.257549394095622,GeniusBOABaselineNegotiator,SmartAspirationNegotiator,0.0008168218628206024,LinearTBNegotiator,0.0009692888480767269
4826,6,M1,40,3,0,,21,0.0010802469135802468,0.0008930553554486647,0.0008168218628206024,0.0009692888480767269,0.0028663576244775764,0.0008168218628206024,0.0002634250507596444,1.029831537625471,2.257549394095622,0.9987319334408741,2.257549394095622,GeniusBOABaselineNegotiator,SmartAspirationNegotiator,0.0008168218628206024,LinearTBNegotiator,0.0009692888480767269
4827,7,M1,40,3,0,,6,0.0010802469135802468,0.0008930553554486647,0.0008168218628206024,0.0009692888480767269,0.0028663576244775764,0.0008168218628206024,0.0002634250507596444,1.029831537625471,2.257549394095622,0.9987319334408741,2.257549394095622,GeniusBOABaselineNegotiator,SmartAspirationNegotiator,0.0008168218628206024,LinearTBNegotiator,0.0009692888480767269
4828,8,M1,40,3,0,,7,0.0010802469135802468,0.0008930553554486647,0.0008168218628206024,0.0009692888480767269,0.0028663576244775764,0.0008168218628206024,0.0002634250507596444,1.029831537625471,2.257549394095622,0.9987319334408741,2.257549394095622,GeniusBOABaselineNegotiator,SmartAspirationNegotiator,0.0008168218628206024,LinearTBNegotiator,0.0009692888480767269
4829,9,M1,40,3,0,,20,0.0010802469135802468,0.0008930553554486647,0.0008168218628206024,0.0009692888480767269,0.0028663576244775764,0.0008168218628206024,0.0002634250507596444,1.029831537625471,2.257549394095622,0.9987319334408741,2.257549394095622,GeniusBOABaselineNegotiator,SmartAspirationNegotiator,0.0008168218628206024,LinearTBNegotiator,0.0009692888480767269
4830,10,M1,40,3,0,,2,0.0010802469135802468,0.0008930553554486647,0.0008168218628206024,0.0009692888480767269,0.0028663576244775764,0.0008168218628206024,0.0002634250507596444,1.029831537625471,2.257549394095622,0.9987319334408741,2.257549394095622,GeniusBOABaselineNegotiator,SmartAspirationNegotiator,0.0008168218628206024,LinearTBNegotiator,0.0009692888480767269
4831,11,M1,40,3,1,"[7, 7, ""fast"", ""premium""]",31,0.7009816666084148,0.6700129534188926,0.5701207359664309,0.7699051708713543,2.0410075734462003,0.5701207359664309,0.19978443490492348,0.031101866262902608,0.21940817827389925,0.09706540847936362,0.21940817827389925,GeniusBOABaselineNegotiator,SmartAspirationNegotiator,0.7699051708713543,LinearTBNegotiator,0.5701207359664309
4832,12,M1,40,3,1,"[7, 7, ""fast"", ""premium""]",31,0.7009816666084148,0.6700129534188926,0.5701207359664309,0.7699051708713543,2.0410075734462003,0.5701207359664309,0.19978443490492348,0.031101866262902608,0.21940817827389925,0.09706540847936362,0.21940817827389925,GeniusBOABaselineNegotiator,SmartAspirationNegotiator,0.7699051708713543,LinearTBNegotiator,0.5701207359664309
4833,13,M1,40,3,0,,9,0.0010802469135802468,0.0008930553554486647,0.0008168218628206024,0.0009692888480767269,0.0028663576244775764,0.0008168218628206024,0.0002634250507596444,1.029831537625471,2.257549394095622,0.9987319334408741,2.257549394095622,GeniusBOABaselineNegotiator,SmartAspirationNegotiator,0.0008168218628206024,LinearTBNegotiator,0.0009692888480767269
4834,14,M1,40,3,0,,1,0.0010802469135802468,0.0008930553554486647,0.0008168218628206024,0.0009692888480767269,0.0028663576244775764,0.0008168218628206024,0.0002634250507596444,1.029831537625471,2.257549394095622,0.9987319334408741,2.257549394095622,GeniusBOABaselineNegotiator,SmartAspirationNegotiator,0.0008168218628206024,LinearTBNegotiator,0.0009692888480767269
4835,15,M1,40,3,0,,16,0.0010802469135802468,0.0008930553554486647,0.0008168218628206024,0.0009692888480767269,0.0028663576244775764,0.0008168218628206024,0.0002634250507596444,1.029831537625471,2.257549394095622,0.9987319334408741,2.257549394095622,GeniusBOABaselineNegotiator,SmartAspirationNegotiator,0.0008168218628206024,LinearTBNegotiator,0.0009692888480767269
4836,16,M1,40,3,0,,0,0.0010802469135802468,0.0008930553554486647,0.0008168218628206024,0.0009692888480767269,0.0028663576244775764,0.0008168218628206024,0.0002634250507596444,1.029831537625471,2.257549394095622,0.9987319334408741,2.257549394095622,GeniusBOABaselineNegotiator,SmartAspirationNegotiator,0.0008168218628206024,LinearTBNegotiator,0.0009692888480767269
4837,17,M1,40,3,1,"[7, 7, ""fast"", ""premium""]",31,0.7009816666084148,0.6700129534188926,0.5701207359664309,0.7699051708713543,2.0410075734462003,0.5701207359664309,0.19978443490492348,0.031101866262902608,0.21940817827389925,0.09706540847936362,0.21940817827389925,GeniusBOABaselineNegotiator,SmartAspirationNegotiator,0.7699051708713543,LinearTBNegotiator,0.5701207359664309
4838,18,M1,40,3,0,,22,0.0010802469135802468,0.0008930553554486647,0.0008168218628206024,0.0009692888480767269,0.0028663576244775764,0.0008168218628206024,0.0002634250507596444,1.029831537625471,2.257549394095622,0.9987319334408741,2.257549394095622,GeniusBOABaselineNegotiator,SmartAspirationNegotiator,0.0008168218628206024,LinearTBNegotiator,0.0009692888480767269
4839,19,M1,40,3,0,,2,0.0010802469135802468,0.0008930553554486647,0.0008168218628206024,0.0009692888480767269,0.0028663576244775764,0.0008168218628206024,0.0002634250507596444,1.029831537625471,2.257549394095622,0.9987319334408741,2.257549394095622,GeniusBOABaselineNegotiator,SmartAspirationNegotiator,0.0008168218628206024,LinearTBNegotiator,0.0009692888480767269
4840,0,M1,40,3,1,"[7, 7, ""fast"", ""premium""]",31,0.7009816666084148,0.6700129534188926,0.5701207359664309,0.7699051708713543,2.0410075734462003,0.5701207359664309,0.19978443490492348,0.031101866262902608,0.21940817827389925,0.09706540847936362,0.21940817827389925,GeniusBOABaselineNegotiator,SmartAspirationNegotiator,0.7699051708713543,ConcederTBNegotiator,0.5701207359664309
4841,1,M1,40,3,0,,18,0.0010802469135802468,0.0008930553554486647,0.0008168218628206024,0.0009692888480767269,0.0028663576244775764,0.0008168218628206024,0.0002634250507596444,1.029831537625471,2.257549394095622,0.9987319334408741,2.257549394095622,GeniusBOABaselineNegotiator,SmartAspirationNegotiator,0.0008168218628206024,ConcederTBNegotiator,0.0009692888480767269
4842,2,M1,40,3,0,,9,0.0010802469135802468,0.0008930553554486647,0.0008168218628206024,0.0009692888480767269,0.0028663576244775764,0.0008168218628206024,0.0002634250507596444,1.029831537625471,2.257549394095622,0.9987319334408741,2.257549394095622,GeniusBOABaselineNegotiator,SmartAspirationNegotiator,0.0008168218628206024,ConcederTBNegotiator,0.0009692888480767269
4843,3,M1,40,3,0,,15,0.0010802469135802468,0.0008930553554486647,0.0008168218628206024,0.0009692888480767269,0.0028663576244775764,0.0008168218628206024,0.0002634250507596444,1.029831537625471,2.257549394095622,0.9987319334408741,2.257549394095622,GeniusBOABaselineNegotiator,SmartAspirationNegotiator,0.0008168218628206024,ConcederTBNegotiator,0.0009692888480767269
4844,4,M1,40,3,0,,9,0.0010802469135802468,0.0008930553554486647,0.0008168218628206024,0.0009692888480767269,0.0028663576244775764,0.0008168218628206024,0.0002634250507596444,1.029831537625471,2.257549394095622,0.9987319334408741,2.257549394095622,GeniusBOABaselineNegotiator,SmartAspirationNegotiator,0.0008168218628206024,ConcederTBNegotiator,0.0009692888480767269
4845,5,M1,40,3,0,,26,0.0010802469135802468,0.0008930553554486647,0.0008168218628206024,0.0009692888480767269,0.0028663576244775764,0.0008168218628206024,0.0002634250507596444,1.029831537625471,2.257549394095622,0.9987319334408741,2.257549394095622,GeniusBOABaselineNegotiator,SmartAspirationNegotiator,0.0008168218628206024,ConcederTBNegotiator,0.0009692888480767269
4846,6,M1,40,3,0,,21,0.0010802469135802468,0.0008930553554486647,0.0008168218628206024,0.0009692888480767269,0.0028663576244775764,0.0008168218628206024,0.0002634250507596444,1.029831537625471,2.257549394095622,0.9987319334408741,2.257549394095622,GeniusBOABaselineNegotiator,SmartAspirationNegotiator,0.0008168218628206024,ConcederTBNegotiator,0.0009692888480767269
4847,7,M1,40,3,0,,6,0.0010802469135802468,0.0008930553554486647,0.0008168218628206024,0.0009692888480767269,0.0028663576244775764,0.0008168218628206024,0.0002634250507596444,1.029831537625471,2.257549394095622,0.9987319334408741,2.257549394095622,GeniusBOABaselineNegotiator,SmartAspirationNegotiator,0.0008168218628206024,ConcederTBNegotiator,0.0009692888480767269
