time,relative_time,step,negotiator,offer,responses,state,text,data,SmartAspirationNegotiator@0,GeniusBOABaselineNegotiator@1
0.017560458,0.6862745098039216,34,GeniusBOABaselineNegotiator@1,"(9, 3, 6, 'basic')",{},continuing,,,0.12488130140514975,0.7806873977086742
0.017843125,0.7058823529411765,35,SmartAspirationNegotiator@0,"(9, 7, 0, 'premium')",{},continuing,,,0.7556204714249924,0.44353518821603927
0.017843125,0.7058823529411765,35,GeniusBOABaselineNegotiator@1,"(9, 7, 7, 'basic')",{},continuing,,,0.1436133029662111,0.7541371158392435
0.01815475,0.7254901960784313,36,SmartAspirationNegotiator@0,"(9, 5, 0, 'premium')",{},continuing,,,0.7338709677419355,0.48281505728314233
0.01815475,0.7254901960784313,36,GeniusBOABaselineNegotiator@1,"(5, 2, 9, 'basic')",{},continuing,,,0.14516129032258063,0.7257683215130023
0.018523041,0.7450980392156863,37,SmartAspirationNegotiator@0,"(7, 9, 0, 'basic')",{},continuing,,,0.6933109899070737,0.3733406073831606
0.018523041,0.7450980392156863,37,GeniusBOABaselineNegotiator@1,"(9, 10, 7, 'basic')",{},continuing,,,0.17025089605734764,0.6952173122385888
0.018930791,0.7647058823529411,38,SmartAspirationNegotiator@0,"(8, 8, 0, 'basic')",{},continuing,,,0.6602782892450608,0.4611747590470995
0.018930791,0.7647058823529411,38,GeniusBOABaselineNegotiator@1,"(6, 1, 8, 'standard')",{},continuing,,,0.15949820788530467,0.6619385342789599
0.019397916,0.7843137254901961,39,SmartAspirationNegotiator@0,"(9, 7, 0, 'basic')",{},continuing,,,0.6265882133604763,0.5581014729950899
0.019397916,0.7843137254901961,39,GeniusBOABaselineNegotiator@1,"(4, 5, 9, 'basic')",{},continuing,,,0.21774193548387094,0.6259319876341153
0.019965625,0.803921568627451,40,SmartAspirationNegotiator@0,"(8, 2, 0, 'basic')",{},continuing,,,0.5806451612903226,0.5790143662484089
0.019965625,0.803921568627451,40,GeniusBOABaselineNegotiator@1,"(9, 3, 2, 'standard')",{},continuing,,,0.45642252004314254,0.5871976723040553
0.020593625,0.8235294117647058,41,SmartAspirationNegotiator@0,"(9, 2, 0, 'basic')",{'SmartAspirationNegotiator@0': <ResponseType.ACCEPT_OFFER: 0>},agreement,,,0.5564516129032258,0.6563011456628477
